EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,ABSOLUTE_ROWNUMBER,
5623519,SARASOTA CO.,SARASOTA,12/13/1997,800,Flood, , ,0,0,20000,0,FL,EST, ,2071828,C,115,TBW,0,0, , , , ,25,SE,25,SE,SARASOTA, , , , ,201,
5623483,DE SOTO CO.,ARCADIA,12/13/1997,800,Flood, , ,0,0,10000,0,FL,EST, ,2071827,C,27,TBW,0,0, , , , ,8,W,8,W,ARCADIA, , , , ,202,
5623482,MANATEE CO.,BRADENTON,12/13/1997,800,Flood, , ,0,0,50000,400000,FL,EST, ,2071826,C,81,TBW,0,0, , , , ,27,E,27,E,BRADENTON, , , , ,203,
5623481,HILLSBOROUGH CO.,TAMPA,12/13/1997,800,Flood, , ,0,0,100000,0,FL,EST, ,2071825,C,57,TBW,0,0, , , , ,21,SSE,21,SSE,TAMPA, , , , ,204,
5626336,OSCEOLA CO.,KISSIMMEE,12/13/1997,1000,Flash Flood, , ,0,0,60000,0,FL,EST, ,2071565,C,97,MLB,0,0, , , , ,5,S,5,S,KISSIMMEE, , , , ,205,
5623379,PASCO CO.,COUNTYWIDE,12/13/1997,1300,Flash Flood, , ,0,0,2950000,500000,FL,EST, ,2071805,C,101,TBW,0,0, , , , , , , , ,COUNTYWIDE, , , , ,206,
5623377,POLK CO.,LAKELAND,12/13/1997,1300,Flash Flood, , ,0,0,750000,0,FL,EST, ,2071804,C,105,TBW,0,0, , , , , , , , ,AUBURNDALE, , , , ,207,
5623378,SARASOTA CO.,SARASOTA,12/13/1997,1300,Flash Flood, , ,0,0,80000,0,FL,EST, ,2071804,C,115,TBW,0,0, , , , , , , , ,SARASOTA, , , , ,208,
5623375,PINELLAS CO.,COUNTYWIDE,12/13/1997,1300,Flash Flood, , ,0,0,500000,0,FL,EST, ,2071804,C,103,TBW,0,0, , , , , , , , ,COUNTYWIDE, , , , ,209,
5623376,HARDEE CO.,WAUCHULA,12/13/1997,1300,Flash Flood, , ,0,0,250000,0,FL,EST, ,2071804,C,49,TBW,0,0, , , , , , , , ,GARDNER, , , , ,210,
5623380,HILLSBOROUGH CO.,COUNTYWIDE,12/13/1997,1300,Flash Flood, , ,0,0,1500000,0,FL,EST, ,2071805,C,57,TBW,0,0, , , , , , , , ,COUNTYWIDE, , , , ,211,
5623381,MANATEE CO.,COUNTYWIDE,12/13/1997,1300,Flash Flood, , ,0,0,50000,0,FL,EST, ,2071805,C,81,TBW,0,0, , , , , , , , ,COUNTYWIDE, , , , ,212,
5623520,HARDEE CO.,ZOLFO SPGS,12/14/1997,800,Flood, , ,0,0,0,0,FL,EST, ,2071829,C,49,TBW,0,0, , , , ,1,N,1,N,ZOLFO SPGS, , , , ,213,
5623521,DE SOTO CO.,ARCADIA,12/14/1997,800,Flood, , ,0,0,30000,0,FL,EST, ,2071830,C,27,TBW,0,0, , , , ,1,W,1,W,ARCADIA, , , , ,214,
5623522,POLK CO.,BARTOW,12/15/1997,800,Flood, , ,0,0,0,0,FL,EST, ,2071831,C,105,TBW,0,0, , , , ,1,E,1,E,BARTOW, , , , ,215,
5623523,PASCO CO.,TRILBY,12/15/1997,800,Flood, , ,0,0,1100000,0,FL,EST, ,2071832,C,101,TBW,0,0, , , , , , , , ,TRILBY, , , , ,216,
5625200,PUTNAM CO.,COUNTYWIDE,12/15/1997,1330,Flash Flood, , ,0,0,10000,0,FL,EST, ,1050004,C,107,JAX,0,0, , , , , , , , ,COUNTYWIDE, , , , ,217,
5625204,DUVAL CO.,COUNTYWIDE,12/15/1997,1330,Flash Flood, , ,0,0,20000,0,FL,EST, ,1050004,C,31,JAX,0,0, , , , , , , , ,COUNTYWIDE, , , , ,218,
5625205,NASSAU CO.,COUNTYWIDE,12/15/1997,1330,Flash Flood, , ,0,0,5000,0,FL,EST, ,1050004,C,89,JAX,0,0, , , , , , , , ,COUNTYWIDE, , , , ,219,
5625203,ST. JOHNS CO.,COUNTYWIDE,12/15/1997,1330,Flash Flood, , ,0,0,10000,0,FL,EST, ,1050004,C,109,JAX,0,0, , , , , , , , ,COUNTYWIDE, , , , ,220,
5625202,FLAGLER CO.,COUNTYWIDE,12/15/1997,1330,Flash Flood, , ,0,0,10000,0,FL,EST, ,1050004,C,35,JAX,0,0, , , , , , , , ,COUNTYWIDE, , , , ,221,
5625201,CLAY CO.,COUNTYWIDE,12/15/1997,1330,Flash Flood, , ,0,0,5000,0,FL,EST, ,1050004,C,19,JAX,0,0, , , , , , , , ,COUNTYWIDE, , , , ,222,
5623524,HERNANDO CO.,BROOKSVILLE,12/18/1997,800,Flood, , ,0,0,1500000,0,FL,EST, ,2071833,C,53,TBW,0,0, , , , ,11,E,11,E,BROOKSVILLE, , , , ,223,
5623525,PASCO CO.,DADE CITY,12/21/1997,800,Flood, , ,0,0,200000,0,FL,EST, ,2071834,C,101,TBW,0,0, , , , , , , , ,DADE CITY, , , , ,224,
5623526,DE SOTO CO.,ARCADIA,12/24/1997,800,Flood, , ,0,0,50000,0,FL,EST, ,2071835,C,27,TBW,0,0, , , , , , , , ,ARCADIA, , , , ,225,
5623527,PINELLAS CO.,LARGO,12/27/1997,300,Flood, , ,0,0,400000,0,FL,EST, ,2071836,C,103,TBW,0,0, , , , , , , , ,LARGO, , , , ,226,
5623382,POLK CO.,BARTOW,12/27/1997,356,Tornado, ,F0,0,0,200000,0,FL,EST, ,2071806,C,105,TBW,0,0, , ,1,30,8,NE,9,NE,BARTOW,27.97,-81.75,27.97,-81.73,227,
5623418,POLK CO.,HAINES CITY,12/27/1997,408,Tornado, ,F2,0,18,6000000,0,FL,EST, ,2071807,C,105,TBW,0,0, , ,5.8,150,5,SW,1,NE,HAINES CITY,28.07,-81.67,28.13,-81.6,228,
5623528,POLK CO.,LAKELAND,12/27/1997,430,Flood, , ,0,0,0,0,FL,EST, ,2071837,C,105,TBW,0,0, , , , , , , , ,SOCRUM, , , , ,229,
5626334,OSCEOLA CO.,ST CLOUD,12/27/1997,445,Tornado, ,F1,0,0,1500000,0,FL,EST, ,2071564,C,97,MLB,0,0, , ,0.4,80,5,SW,5,SW,ST CLOUD,28.2,-81.33,28.2,-81.33,230,
5623529,HILLSBOROUGH CO.,PLANT CITY,12/27/1997,700,Thunderstorm Wind, , ,0,0,4000,0,FL,EST, ,2071838,C,57,TBW,0,0, , , , , , , , ,PLANT CITY,28.02,-82.12,28.02,-82.12,231,
5623383,MANATEE CO.,BRADENTON,12/27/1997,705,Thunderstorm Wind, , ,0,0,10000,0,FL,EST, ,2071808,C,81,TBW,0,0, , , , , , , , ,BRADENTON,27.48,-82.57,27.48,-82.57,232,
5623384,POLK CO.,LAKELAND,12/27/1997,710,Thunderstorm Wind, , ,0,0,20000,0,FL,EST, ,2071809,C,105,TBW,0,0, , , , , , , , ,LAKELAND,28.03,-81.95,28.03,-81.95,233,
5623576,MANATEE CO.,BRADENTON,12/27/1997,800,Flood, , ,0,0,0,500000,FL,EST, ,2071840,C,81,TBW,0,0, , , , ,27,E,27,E,BRADENTON, , , , ,234,
5623578,HILLSBOROUGH CO.,TAMPA,12/27/1997,800,Flood, , ,0,0,40000,0,FL,EST, ,2071842,C,57,TBW,0,0, , , , ,21,SSE,21,SSE,TAMPA, , , , ,235,
5623577,HILLSBOROUGH CO.,TAMPA,12/27/1997,800,Flood, , ,0,0,600000,0,FL,EST, ,2071841,C,57,TBW,0,0, , , , ,18,ESE,18,ESE,TAMPA, , , , ,236,
5623530,HILLSBOROUGH CO.,TAMPA,12/27/1997,800,Flood, , ,0,0,250000,0,FL,EST, ,2071839,C,57,TBW,0,0, , , , ,21,NE,21,NE,TAMPA, , , , ,237,
5626335,OSCEOLA CO.,ST CLOUD,12/27/1997,1200,Flash Flood, , ,0,0,400000,0,FL,EST, ,2071564,C,97,MLB,0,0, , , , , , , , ,ST CLOUD, , , , ,238,
5619551,MIAMI-DADE CO.,HOMESTEAD AFB,12/27/1997,1647,Thunderstorm Wind,61, ,0,0,0,0,FL,EST, ,2070705,C,86,MFL,0,0, , , , , , , , ,HOMESTEAD AFB,25.48,-80.38,25.48,-80.38,239,
5623579,DE SOTO CO.,ARCADIA,12/28/1997,800,Flood, , ,0,0,10000,0,FL,EST, ,2071843,C,27,TBW,0,0, , , , ,1,W,1,W,ARCADIA, , , , ,240,
5623580,HILLSBOROUGH CO.,TAMPA,12/28/1997,800,Flood, , ,0,0,150000,0,FL,EST, ,2071844,C,57,TBW,0,0, , , , ,13,NE,13,NE,TAMPA, , , , ,241,
5623419,DE SOTO CO.,ARCADIA,12/29/1997,825,Thunderstorm Wind, , ,0,0,3000,0,FL,EST, ,2071810,C,27,TBW,0,0, , , , , , , , ,ARCADIA,27.22,-81.87,27.22,-81.87,242,
5619550,COASTAL COLLIER (ZONE), ,12/30/1997,100,Flood, , ,0,0,0,0,FL,EST, ,2070704,Z,69,MFL,0,0, , , , , , , , , , , , , ,243,
